Username,Rapid Rating,Blitz Rating,Puzzle Rating
chuchu73,924,1336,1291
chuchuchuss,883,555,826
chuckdollar,1402,1159,1779
chuckm8te,813,749,1007
chuckmaniac,610,527,403
chucknate,894,949,1121
chuckpierce,1223,1227,1510
chuckstig,407,561,412
chuckyfromcrany,2089,1510,815
chuckyman222,979,817,582
chuckyofnorris,1242,1213,2026
chuck_gards_05,451,100,792
chuck_luke_norris,931,1150,1425
chudney,832,919,810
chuestmaster,1123,754,1046
chugg80,474,535,416
chuggas,482,276,480
chugh160,709,497,606
chugh89,744,456,1112
chumdug,465,426,465
chump-frisbee,997,800,425
chumpling,780,467,387
chumptron,1105,791,938
chumstaa,843,370,1396
chun888,1229,1228,1308
chungfelix,780,334,418
chungmister,514,1303,387
chungomungus,943,1053,1218
chungsh021,529,816,773
chungus04,998,666,1664
chungus96,993,767,822
chungused,805,621,1418
chungusnation4,864,590,1181
chungwh021,1105,857,1541
chunhu,1424,1108,1976
chunksoul,1292,1268,1382
chunky-glock,1634,1307,2369
chunky55,1262,946,2332
chunkylover6969,1108,849,1339
chunkymelon,1277,1116,1015
chunkymylf,1123,957,1709
chunkysquat,1485,1350,2136
chunkything,1013,863,1378
chunkywombat,915,970,1730
chunt04,1170,850,1442
chuongy,1272,1013,1268
chupachups16,955,1316,444
chuppachupp,835,723,791
chupppachup,1396,891,1226
chur5,753,540,852
churcharson,1259,950,447
churchd0gg,1242,906,1671
churchillthepug,1419,1170,1803
churrbei,1046,1050,791
chuthia,374,436,405
chwanso,1711,1187,1683
chxmical_chaos291,482,235,836
chyeh123,1266,1019,651
chynv,543,715,674
chz101,1307,1276,1007
ch_firefly,949,354,787
ch_tangy,883,782,1379
cianeu,935,495,680
cianflanagan,617,305,1193
cianmorgan97,837,623,1515
cianyx,882,899,1817
ciao1010,1365,943,818
ciaranhappy,368,897,786
ciarankowald,1539,1147,2045
ciarannewton,933,678,867
ciasomau,1775,1629,2126
ciaude,586,349,1202
ciazaa,1127,875,1749
cibo2001,632,494,789
cibs171,894,835,534
cicadraze,1377,1114,1769
cicak333,1290,1547,1802
cigares,1174,640,387
cigi_don,752,520,663
cihilt,1753,1738,2106
cilasi5,1724,1436,2702
cinderella777,1048,1210,1120
cinderstealer,810,608,464
cindyinsyd,609,642,391
cinnamonvanilla,302,147,1185
cionian,457,1034,635
cira80,1399,1175,1362
ciraze,1223,1073,1788
circadianhades,710,1004,431
circleequalssquare,1845,1619,1374
circle_ii,627,539,478
circularlawn,1526,960,602
circularm,1086,815,430
circusmaddi,579,798,721
circusmaster69,988,860,539
cireneg,1634,1155,1556
ciretose,1407,1277,2362
citedtarsier243,667,208,387
citizenkanescane,1006,1001,1607
citricfuzz,626,220,546
citrix29,995,407,1120
citrusjelly,1262,546,1666
citruspro,1238,912,1883
civic36,677,497,1157
civictyp3r,1208,1029,711
cizz121,261,1025,800
cizza,1069,1104,506
cj-r,924,869,820
cj9696,397,778,537
cjacks14,922,1239,1006
cjames23,557,622,390
cjankz,908,458,991
cjay44,355,417,1113
cjayd03,659,579,720
cjcards69,1409,1263,1437
cjdb1,1172,1178,2080
cjdwen,1002,755,1220
cjfromhk,1205,881,1197
cjhellfire,1244,1037,1231
cjjd,1323,1112,1905
cjjpb,1471,1345,2001
cjkakarot,216,130,436
cjkermit,907,393,819
cjlol123456,162,622,848
cjopcjop,487,987,614
cjorn,765,545,631
cjpepong,431,391,415
cjrobertson92,666,493,1302
cjs53,1119,1053,2053
cjsecker1,945,792,773
cjstar007,1037,975,541
cjys,1540,1216,1995
cj_bruv,958,503,1579
cj_collateral,621,536,414
ck8888,1732,1537,1797
ckan2,1348,1272,1362
ckath,1262,980,1999
ckblunders,1098,788,1482
ckbrookes,1010,911,931
ckenuckles,523,534,1147
ckingsma,1052,673,906
ckmorley,665,1022,948
ckos6787,1058,1395,786
ckottler,1306,715,1856
cksiu,1441,1035,1995
ckswish,818,1186,791
ckth,907,800,1141
ckwilly,1113,947,1713
ckyprwn,1046,681,1221
claarity,445,160,768
claimedcelery,901,800,928
claimedcelery69,726,573,505
claire90x,624,572,387
claireaw,816,259,842
clairekat,1308,1136,2005
clamjunky,1517,1279,2017
clammyanswer,366,615,794
clammybeet,560,520,451
clampyyy,562,508,494
clancythewizard,1241,972,1521
claniko,1407,1073,1365
clan_rowan,1187,956,413
clappedbydunny,609,528,742
clapppo,991,1050,828
clapton_is_god,950,895,433
clap_your_cheeks69,512,290,433
clarachetcuti,514,1027,887
clare133,980,858,1487
clarencealp,816,644,1148
clarencetejero,825,541,462
clarinet39,1017,216,665
clarissamm,619,672,400
clarkbab,905,259,957
clarkekent4,907,921,1777
clarketheshark,1154,918,1121
clarkieboi1,608,393,746
clarkios,1076,741,1647
clarko26,766,701,424
clarksonthegreat,1212,911,485
clarkyahax,622,371,878
clark_wang,964,575,400
clarty,1506,1503,2240
clasps,962,1100,1460
class04,933,755,1166
classicjack,1076,1076,790
classicobject,1442,1261,467
classicsimmo,651,655,531
classicwinger,1219,803,1463
classychef0,1537,1506,1685
classychicken15,935,887,528
classydoctor,695,659,1353
classyraven,692,630,477
clatem,749,531,793
claudia1578,537,384,387
claudiarae,550,755,451
claudiur,1284,2111,1511
claudius_piper_ii,955,803,472
claydabae,100,492,387
claydoh18,861,1028,748
clayfetch,1065,870,1147
clayfish44,890,642,529
claykiba,1011,723,639
claymori,1169,1025,697
claz451,672,530,1690
cleaneyes,1036,711,1069
cleanface123,1712,1862,2267
cleanlunchbox,1110,778,1644
cleanrealbig,798,864,454
cleantoilet,1620,1219,1694
clearprop,1242,1081,454
cleb78,531,594,411
clebcleb,810,840,807
clebinator,851,959,586
cledus4,1108,1109,1260
clefar,764,447,424
clefthide,749,744,910
cleglaw,1611,1337,1222
clehmann10,1399,1091,1610
clekshshei,686,259,1110
clem2017,1067,788,749
clemboy123,1089,1196,660
clemen7,945,823,1192
clement007,1502,1309,1072
clementlow,1337,1258,1340
clementsonaleash,665,398,400
clemlads,1328,1152,400
clenno,826,484,1609
clenny4040,692,1302,484
clesandra,424,559,863
cleve0,630,658,1100
clewissmith,470,346,1007
clguinane,823,678,1361
clhueds,1730,1393,2507
clichedeathlord,672,923,785
cliffcan,1228,957,1204
cliffdogs,781,726,993
cliffjumper924,1318,1037,1753
cliffrider,376,341,562
climatechanger,986,770,791
clinchiesroadto2100,592,390,431
clingstonekid1,1013,771,785
clint0,1485,1328,1871
clintcross,1152,811,1008
clintjf,813,861,888
clintonjacka,1076,655,1390
clinttherakam,1735,1559,2376
clintyy,1308,1052,1557
cliponmullet,1150,881,1557
clippingdale,884,1011,1383
clitpenetrator,1025,755,1796
clive-25,1153,886,800
clive2356,782,631,452
cljday90,408,812,725
cllchess,1376,1192,953
clm-38343,1100,694,1342
clnalex,1395,1307,1992
cln_rak,885,698,1458
cloacked,808,703,387
clockweraaa,1301,854,2053
clogged_sphincter,1512,1570,2093
cloggs67,791,749,1203
clonboy770,1073,996,1010
clone429,1536,1482,2038
clonetrooperct-7567,618,548,1214
clongbui,1326,1112,2211
clonkstobens,1024,907,1343
cloodo,1168,730,1879
clop7,755,393,774
clord99,721,904,1385
closecall18,853,556,1746
closetyodeler,1355,1421,2576
cloud0000009,887,1156,460
cloudgg,993,689,1193
cloudless_sky,1379,1368,1054
cloudmantle,1204,843,2015
cloudy346,1448,1090,2078
cloudyboi135,176,203,411
cloudyheel,1054,806,844
cloudz22,575,662,786
cloud_dragon_fire,601,448,546
cloud_hammer,1550,1366,1439
clouttyoutty,879,750,536
clover02,759,497,1116
cloverninni3,972,673,1362
clowesy23,688,374,819
clown27,1196,966,1191
clownbot312,738,705,1005
clownpunisher123,1290,687,904
clozered,751,475,1137
cluck28,877,975,465
cluckbeef,661,258,939
cluckey,1361,1272,2154
clueless333,951,689,1315
cluig1,750,586,1283
cluless,1401,1109,1407
clumbsyundertaker,636,404,460
clumpy1,812,860,422
clumsiii,1535,1157,2087
clune,1108,680,1458
clutchez,1249,1042,1403
clvesper,1060,677,866
clxxdy,663,512,749
clxxrky,610,442,466
clydethepandaa,700,463,1018
clyons1997,743,493,921
clyx1,822,497,432
cm7z,1219,1158,1457
cm99788,722,494,1326
cmaclowrie,1717,1541,2296
cmalane,1165,848,1291
cmarek,1101,924,1519
cmb80,856,543,1542
cmcaree,964,688,429
cmcgregor1,1707,1635,813
cmgreendragon,1334,1108,1429
cmid82,1003,693,410
cmillermusic,776,774,1276
cmirth,1388,1026,1155
cmitre,1343,1436,1835
cmj387,1132,888,954
cmlibra,1126,1044,1268
cmndr_foxyboots,628,616,433
cmnking,1458,1141,1198
cmoney333,1138,1380,1533
cmontars,901,522,1305
cmorr4,914,497,427
cn1331,1988,1882,2354
cnabung,1627,1563,1220
cnasermam,901,1006,1018
cndaaa2000,1365,2000,1346
cnerr,538,692,1202
cnexo,1218,1012,1507
co0lnaem,792,650,1303
coachjenkins,994,719,1382
coach_thos,1104,719,1792
coastalactor,668,744,1447
coateshiremtisaqld,1839,1555,1201
cobaltexe,654,734,434
cobberboy,1093,844,599
cobberlobber,732,504,1265
cobdogg,666,226,495
cobloaves,485,696,795
cobo555,1194,1079,2083
cobra1210,1197,872,425
cobrastrike106,149,251,412
cobra_bubbles,1093,661,675
cobyl36,560,609,434
cocacolah,1255,506,1525
cocainebrain420,1127,808,855
cocali,719,511,911
cocdeela,708,501,556
cock-nostril,980,830,1718
cockdestroyer123,1000,722,858
cockhunterau,838,400,547
cockthrobber,985,763,437
cockychops,1342,1314,1652
coclcuator,393,153,438
coco5637,1026,839,1605
cocoamilkk,928,566,1000
cocoamistress,1075,593,793
cocobella123,1007,621,498
cocochanel14,660,743,445
cocodave,1498,1412,2181
cocoisdabest1,959,627,1253
cocolatte8,312,334,412
coconutchris23,723,615,493
cocopoks,708,602,1293
cocopopsownsme,692,651,475
cocopuff2,1518,1498,1499
codanova,1724,1488,2135
codavob,1157,1051,867
coded94,637,176,772
codefroes,927,563,1241
codestar03,504,459,419
codilious10,858,856,448
codirox,1115,1473,437
codonohue,2084,1375,1547
codoscl,1136,1045,1824
cody5737,361,367,558
codydwyer,654,767,809
codyfp,375,579,785
codylayton111,846,667,412
codylove,625,565,788
codymiskinr,1003,978,1391
codyrose5,1032,638,961
codyv96,785,473,815
cody_green,1340,1375,1796
coelcarmody,1098,990,641
coenjaxon,367,233,1022
cofefe2024,540,278,428
coffee8800,799,969,1053
coffeeandmigoreng,1721,1405,2027
coffeeandwhisky,1165,788,2100
coffeecream22,639,348,412
coffeefuzz,738,543,498
coffeejar,1208,1094,1211
coffeelover1,1852,2038,1572
coffeemugchii,1380,1118,1650
coffeesipper,952,846,1170
coffinjo,218,243,997
cogisbae,949,686,1293
cognitivelemon,863,783,1092
cogtog,429,294,1273
cogumelodezebu,1507,1438,1961
cogwheels,822,898,1550
cohan-8,1241,1067,1107
cohan16,551,313,484
cohanxcore,426,593,387
cohenxd,992,662,1750
coinflipkappa,1183,692,2021
coinformonsters,1381,1167,1439
cojoru,1503,1491,2137
cokeen,850,689,424
coktwister1000,608,406,651
col-panic,1207,1003,1561
colada,1092,942,1285
colannie,722,407,390
colbornn,1177,653,611
colbythompson79,722,492,461
coldbeard12,957,482,1449
coldfruits,1171,1155,533
coldie,1473,1567,1337
coldiwarmboi,910,678,415
coldmetal_stick,381,166,981
coldplayrlz101,1672,1408,1782
coldrainydays,1107,654,1009
coldturkeyketamine,800,611,873
cole3163,813,577,1376
colectomy,1504,1148,1157
colemain,1272,819,390
colemank,1104,831,1554
coles52,1216,1076,1233
colesmudcake,1103,1054,1348
colesyy,802,619,707
colesy_89b,1241,1025,1187
colgate025,616,468,468
colgoody,730,545,407
colin1913,1475,1151,1519
colinf08,617,353,441
colinhe16,1270,540,1869
colinhewson,1036,945,1289
colinings,847,1319,1710
colinjayasekara,453,254,404
colinlazza,913,1156,2105
colinmulholland,558,434,1683
colinsavige,2073,2009,2613
colinxiang,595,538,996
colin_metcalfe,960,515,472
colla8926,778,453,860
collado33,1474,1137,1617
collette12,843,1015,1008
colliemonster,806,649,547
colliewobbless,1260,1396,1882
collins07,912,603,838
collins31,792,808,513
collydre,1009,667,415
colomboknight,1632,1860,2131
colonelbigdong1,571,500,558
colonelkoalaa,642,716,823
colonel_5,914,856,773
colonial_tea,870,562,405
colonthinkingcolon,1103,560,1000
colony15,954,705,409
colphi,1060,1018,949
colrol,1435,1283,1121
colsky,1297,1131,1413
colz0,750,529,889
colzyboy,1438,1235,1318
coma04,621,457,1496
comaobad,1378,496,1543
comarocket,959,653,1386
comblet,568,341,652
comedier,920,466,1408
comeliano,1176,1067,1189
come_atmebro,1752,935,813
comfychicken,998,473,1128
comfyranch,764,392,498
comfyundies,1277,918,1556
comfy_turtle,1091,762,1099
comical_corn,541,212,938
comicide,937,620,814
comital,981,1114,1437
comm986,1324,1232,1786
commander_skywalker,569,452,585
commander_w_riker,1101,837,506
commandomonkey69,529,220,400
command_declined,1331,1119,2436
commiecool,1079,581,1455
commie_fanboy,1156,960,1353
commissar1987,1354,904,1919
commo124,734,479,671
commodorecorn,444,618,419
commodorethot,1496,1127,744
commonloser,1353,1525,2064
communistkarl,808,493,788
compact94,886,333,1530
compactcash,651,474,687
comparethemeerkat,981,2190,2981
completechip,779,638,469
completelyforked,1179,897,2135
completelynovice,837,712,1164
completenoobxx,999,607,1009
complexsy,617,538,449
complii,954,965,735
compost420,1187,1017,1554
computator,540,604,514
comrad03,690,976,915
comradeblin02,1455,1040,1761
comradefanon,1093,575,1694
comradegrumpy,2131,1848,2408
conair5,1242,1245,928
conalharden,706,285,517
conall1000,1174,1029,1101
conaprice,1050,883,1760
conbazz,455,293,944
conbro-chss,1406,1249,1714
concretes,1145,913,1345
concussionlol,218,533,437
condog63,494,394,476
condominatrix,1051,595,1716
condor1469,693,490,737
condoseres,1588,1362,2041
conesmurf,932,785,519
conflictedvision,1188,874,2279
congyi,1707,1602,1999
conkozaris,1107,1013,1687
conlans1,823,619,411
conlard,755,496,1316
conn286,790,760,523
conner245,1333,1018,1836
conner8899,676,399,807
conners77,1615,1443,1251
connersdisciple,647,800,1199
conniewhyte,1174,857,1553
connilliysdan,1478,1330,2170
connor1001,1063,709,645
connor336699,1448,1072,2050
connor579,2034,2100,2608
connorandro,1011,792,1306
connorbilzon,1209,1279,894
connorbroe,613,653,1186
connorcameron,1354,1114,465
connorchess1337,1226,757,1781
connordebs,863,415,1345
connorfaulds,859,1369,787
connorfeeney,1096,775,1658
connorgobrrrr,816,536,846
connormarzohl,567,613,825
connormckerrow,292,537,1162
connornapier123,786,1028,932
connornewwin,1622,1864,2750
connorpaduano,731,742,851
connorrulez,848,934,828
connorsaurus_hunt,787,615,1741
connorsucks87,639,253,787
connortzi,868,454,1175
connorvilaysack,1061,944,826
connorw99,674,1033,669
connorwatt,749,437,387
connorweidemann,577,630,412
connor_charles,898,951,1610
conohue,709,501,1163
conor6543,433,401,460
conorevansgildea,1187,836,1614
conorflood,1054,692,667
conorlad,1336,1050,1619
conormckeown,1032,968,1759
conornak,1109,498,842
conpotter21,541,363,885
conqueror_123,1312,1244,1967
conrad2812,538,399,881
conrad_norton-taylor,793,448,1034
conray99,1025,744,818
conrodfog98,1004,813,486
conscious-entity,683,958,387
consistentlymediocre,1045,1001,1661
constable_kill,1637,1263,2376
constantzebra,1179,973,1217
consur,1257,1207,1079
contactbishnoi,620,621,509
contada,1419,994,1108
containergreg,671,291,912
contentgriffin,1801,1593,2399
contestant13,942,568,841
contestor,1202,955,1491
conthegreek,996,853,877
contraduck,854,778,2012
controlfreakaus,1231,1254,1405
contsmak,1039,597,805
converse,686,816,1186
convertedx,1011,707,1632
convict2727,526,394,526
convictfish,945,879,449
con_blaje,1531,1205,1022
con_x8,661,623,387
coo13,741,1044,1247
coochsniffer69,553,442,1017
cookerbassoon,1540,1539,1197
cookie721,1386,1317,1641
cookie8808,905,673,1171
cookiecookiecookie,1405,1166,717
cookiecutter,1482,1204,1839
cookieem94,1074,743,841
cookieman2000,1430,1601,1683
cookiemonster211,1415,919,1733
cookiemonstereatu,984,656,504
cookiemonstered,401,174,387
cookier4756,1119,683,1193
cookier4757,992,524,412
cookies4cash,1356,828,1869
cookieslayer1,818,631,411
cookies_are_nice,596,540,810
cookie_man578,961,781,959
cookiiiiieeeee,577,355,402
cookingwithkeg,915,605,812
cookmaster11,1628,1252,399
cookwill,912,767,1345
cool-berman5,1644,1247,2450
cool-dude86,704,194,1239
cool57835,871,393,810
cool696969,532,1043,528
coolaval,1385,1663,1055
coolbai,937,788,1121
coolboi45,566,696,412
coolboyna,899,655,585
coolcargo,634,642,1314
coolccx,1490,1240,1715
coolchocolatecake,989,528,1549
coolchook,698,1362,437
cooldoodz87,749,484,1106
coolduck,1049,677,862
cooldud1231,1174,858,1454
cooldude671,540,882,541
cooldudebemasi,1190,1255,1812
cooldudejax,1056,725,1585
cooldudelaw,1754,1562,1136
coolerbrush673,1444,1051,1824
coolestderp,507,816,1018
coolgemma,584,564,1184
coolguy5445,1518,1196,2177
coolguycal,729,1097,787
coolguys1234,300,859,800
coolguy_69,1198,1016,1225
coolhappyhippo,866,575,1469
cooliegroolie,913,596,428
cooliesttv,528,321,784
coolingcottage,627,906,799
coolingedge,739,435,463
coolisjack,1333,1082,1287
cooljak,1892,2056,2129
cooljan,1031,628,731
coolkid1420,877,436,827
coolkidonyourblock,1448,1205,1029
coolkidsback,706,599,804
coolkoalas,707,429,441
coolmadmax,1179,1141,1109
coolmanbrainy,548,468,664
coolmanjoeau,1670,1295,1572
coolmanplayz,1305,839,1662
coolmgool,981,815,1221
coolnamedude,1219,916,1629
coolneo,1664,1618,2298
coolraph7,795,756,799
coolridge17,686,276,411
coolseantran,602,421,1189
coolsniper3,304,662,785
coolsquad01,978,680,446
coolsticks,1026,494,1256
coolth,497,421,787
coolumv,428,504,558
coolwizardude,1062,1214,1391
coolyben12,861,723,1347
coolylucas,835,1061,434
cool_1212,670,1273,839
cool_billy,675,553,449
cool_dude_1234567890,1029,959,939
cool_solly,783,573,1066
coomerknight,716,404,946
coomeron,930,585,1240
coonsquad,931,546,1339
cooon_man,1176,536,400
cooooogs,823,746,1475
cooopre,998,487,786
coop7774,1067,797,1095
cooper099,976,765,536
cooper12378,1044,505,822
cooper402,584,897,1206
cooperbonell,1070,875,1685
cooperfl,1153,993,1468
cooperg03,814,872,1304
cooperg1,1050,599,904
coopergarbett,454,116,441
cooperjw13,791,636,1232
cooperlow,871,920,1193
cooperlower,531,644,726
coopermcdonald2,1125,965,1043
coopernewell-glaser,1049,749,1667
cooperrae15,879,461,1018
cooperrouski,771,423,1687
coopersmoon,1547,1419,2057
coopertobin,833,645,1615
cooperverdon,778,513,546
cooperwallace1,515,602,664
cooper_finnigan,995,646,1627
coops2313,617,243,988
coops3141,663,542,1200
coops350z,617,874,921
coopytroop,1041,753,1432
cootelion,1175,689,830
copie1,675,608,896
copperheadviper,1359,1621,498
coppersj,566,432,456
copt3697,740,602,1201
cor-ba-cho,826,514,934
corabear503,685,572,476
coralseam,1007,647,1336
corbanthechad,758,501,663
corben95,1191,993,1725
corbfuccy,897,772,804
corbin123456,688,393,1067
corbinator55,778,981,393
corbo27,871,663,936
corboisbetter,1061,669,900
corduroycowboy,317,211,607
coreyanderson31,1025,695,1754
coreybrackenridge,1003,672,874
coreyl992,754,545,1368
coreymarrum,937,527,755
coreypatrick,775,487,792
coreyripp,714,525,1372
coreythechessmaster,991,399,1078
coreytherangakidd,794,745,968
cori17,1342,1925,1361
coriker,677,545,462
corinnede101,627,585,1366
corio77,1267,1546,1217
corkdd,485,368,1119
cormacoconnorr,515,304,1095
corman-gremlin,1255,1114,426
cormartis,834,563,472
corn419,821,237,689
cornbomb,1018,727,987
cornbread1114,612,555,410
corncob0,1161,812,1797
corndinkum,1028,765,411
corndog069,770,713,800
corndog134,1378,1140,1781
cornelius-chronic,705,421,517
cornelius_cornwallis,809,1348,1623
cornerstoneanalyst,1457,1153,1964
cornetta8,806,673,1027
cornewiid,520,648,805
cornpupss,1003,703,1296
cornroc,654,529,1129
cornrowkenny97,1193,1014,1734
cornynsons,1226,959,1478
cornypawwn,1037,895,1207
coronalmassejection,1304,1310,2083
coronary_sinus,1058,869,1560
corporalagarn,1106,1223,1042
corporatedog,1414,1197,1264
corporategodfather,886,543,808
corradosoprano69,1108,830,400
corraninetysix,875,610,1324
correclan,879,678,633
correctbatteryhorse,1043,1444,1893
correctemundo123,915,632,450
correctnose,784,952,629
corrgloom,1513,1218,1603
corrinemcmaster,1032,615,1433
corrinevangel,602,529,570
corrosivecandy,1361,1255,2053
cors,1328,1128,1245
corsairace,552,501,433
cory67,828,610,565
corymathews55,807,405,469
corza21,688,1058,791
corzodev,1108,1113,922
